state,action,value
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,16.98999999999942
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'buy'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,-7.7
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,-29.97999999999884
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,-28.290000000000873
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'buy'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,-10.570000000001166
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'avoid'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'buy'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,-7.009999999999128
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'buy'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'buy'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'hold'), ('VolumeSpike', 'buy'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,6.960000000000583
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'buy'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,17.389999999999418
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'buy'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'buy'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'hold'), ('LiquidityMapper', 'buy'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'buy'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'buy'), ('WhaleWallet', 'sell'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'sell'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,20.380000000000294
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'sell'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'sell'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'hold'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'sell'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'hold'), ('TimeOfDay', 'hold'), ('TrendFinder', 'sell'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'buy'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,17.390000000000875
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",sell,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",hold,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'sell'), ('LiquidityMapper', 'avoid'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'hold'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",avoid,0.0
"(('ADXStrength', 'avoid'), ('CorrelationMonitor', 'hold'), ('FundingRate', 'buy'), ('LiquidityMapper', 'hold'), ('MACDDivergence', 'hold'), ('NewsSentiment', 'sell'), ('PnLClusterRebalancer', 'hold'), ('RSIRegime', 'sell'), ('TimeOfDay', 'hold'), ('TrendFinder', 'hold'), ('VolatilityCluster', 'buy'), ('VolumeSpike', 'hold'), ('WhaleWallet', 'hold'), ('event_window', False), ('high_volatility', np.False_), ('is_weekend', False), ('low_liquidity', np.False_), ('session', 'London'))",buy,7.659999999999127
